./mfm2tb.py data/test.csv > testbench.v
iverilog -o mfm testbench.v mfm.v
vvp mfm | tee graph.txt
0 x 0 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 0xxxxxxxxx xxxxxxxx 0xxx 0 xxxxxxxx 0xxx x
60485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
60935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
60985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
61935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
61985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
62935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
62985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
63935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
63985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
64935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
64985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
65935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
65985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
66885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 xxxxxxxx 0xxx 1
66935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 xxxxxxxx 0xxx 1
